forest_index,dataset,type,strategy,iteration,class,metric,value
0,us_crime,bagging,random,0,-1,precision,0.9387755102040817
0,us_crime,bagging,random,0,-1,recall,0.997289972899729
0,us_crime,bagging,random,0,-1,f1-score,0.9671484888304862
0,us_crime,bagging,random,0,1,precision,0.8571428571428571
0,us_crime,bagging,random,0,1,recall,0.2
0,us_crime,bagging,random,0,1,f1-score,0.32432432432432434
0,us_crime,bagging,random,0,all,accuracy,0.9373433583959899
0,us_crime,bagging,random,0,all,precision,0.8979591836734694
0,us_crime,bagging,random,0,all,recall,0.5986449864498645
0,us_crime,bagging,random,0,all,f1-score,0.6457364065774053
0,us_crime,bagging,random,0,all,auc,0.8393857271906052
0,us_crime,bagging,random,0,all,g-mean,0.44660720390511593
1,us_crime,bagging,random,1,-1,precision,0.9630606860158312
1,us_crime,bagging,random,1,-1,recall,0.989159891598916
1,us_crime,bagging,random,1,-1,f1-score,0.9759358288770054
1,us_crime,bagging,random,1,1,precision,0.8
1,us_crime,bagging,random,1,1,recall,0.5333333333333333
1,us_crime,bagging,random,1,1,f1-score,0.64
1,us_crime,bagging,random,1,all,accuracy,0.9548872180451128
1,us_crime,bagging,random,1,all,precision,0.8815303430079156
1,us_crime,bagging,random,1,all,recall,0.7612466124661247
1,us_crime,bagging,random,1,all,f1-score,0.8079679144385027
1,us_crime,bagging,random,1,all,auc,0.9350045167118339
1,us_crime,bagging,random,1,all,g-mean,0.7263277099120538
2,us_crime,bagging,random,2,-1,precision,0.948051948051948
2,us_crime,bagging,random,2,-1,recall,0.989159891598916
2,us_crime,bagging,random,2,-1,f1-score,0.9681697612732095
2,us_crime,bagging,random,2,1,precision,0.7142857142857143
2,us_crime,bagging,random,2,1,recall,0.3333333333333333
2,us_crime,bagging,random,2,1,f1-score,0.45454545454545453
2,us_crime,bagging,random,2,all,accuracy,0.9398496240601504
2,us_crime,bagging,random,2,all,precision,0.8311688311688312
2,us_crime,bagging,random,2,all,recall,0.6612466124661247
