forest_index,dataset,type,strategy,iteration,class,metric,value
0,us_crime,bagging,BorderlineSMOTE,0,-1,precision,0.9624664879356568
0,us_crime,bagging,BorderlineSMOTE,0,-1,recall,0.9728997289972899
0,us_crime,bagging,BorderlineSMOTE,0,1,precision,0.6153846153846154
0,us_crime,bagging,BorderlineSMOTE,0,1,recall,0.5333333333333333
0,us_crime,bagging,BorderlineSMOTE,0,all,precision,0.7889255516601361
0,us_crime,bagging,BorderlineSMOTE,0,all,recall,0.7531165311653116
1,us_crime,bagging,BorderlineSMOTE,1,-1,precision,0.9572192513368984
1,us_crime,bagging,BorderlineSMOTE,1,-1,recall,0.9701897018970189
1,us_crime,bagging,BorderlineSMOTE,1,1,precision,0.56
1,us_crime,bagging,BorderlineSMOTE,1,1,recall,0.4666666666666667
1,us_crime,bagging,BorderlineSMOTE,1,all,precision,0.7586096256684493
1,us_crime,bagging,BorderlineSMOTE,1,all,recall,0.7184281842818427
2,us_crime,bagging,BorderlineSMOTE,2,-1,precision,0.95
2,us_crime,bagging,BorderlineSMOTE,2,-1,recall,0.978319783197832
2,us_crime,bagging,BorderlineSMOTE,2,1,precision,0.5789473684210527
2,us_crime,bagging,BorderlineSMOTE,2,1,recall,0.36666666666666664
2,us_crime,bagging,BorderlineSMOTE,2,all,precision,0.7644736842105263
2,us_crime,bagging,BorderlineSMOTE,2,all,recall,0.6724932249322493
3,us_crime,bagging,BorderlineSMOTE,3,-1,precision,0.9577836411609498
3,us_crime,bagging,BorderlineSMOTE,3,-1,recall,0.983739837398374
3,us_crime,bagging,BorderlineSMOTE,3,1,precision,0.7
3,us_crime,bagging,BorderlineSMOTE,3,1,recall,0.4666666666666667
3,us_crime,bagging,BorderlineSMOTE,3,all,precision,0.828891820580475
3,us_crime,bagging,BorderlineSMOTE,3,all,recall,0.7252032520325203
4,us_crime,bagging,BorderlineSMOTE,4,-1,precision,0.9528795811518325
4,us_crime,bagging,BorderlineSMOTE,4,-1,recall,0.986449864498645
4,us_crime,bagging,BorderlineSMOTE,4,1,precision,0.7058823529411765
4,us_crime,bagging,BorderlineSMOTE,4,1,recall,0.4
4,us_crime,bagging,BorderlineSMOTE,4,all,precision,0.8293809670465044
4,us_crime,bagging,BorderlineSMOTE,4,all,recall,0.6932249322493225
5,us_crime,bagging,BorderlineSMOTE,5,-1,precision,0.9476439790575916
5,us_crime,bagging,BorderlineSMOTE,5,-1,recall,0.981029810298103
5,us_crime,bagging,BorderlineSMOTE,5,1,precision,0.5882352941176471
5,us_crime,bagging,BorderlineSMOTE,5,1,recall,0.3333333333333333
5,us_crime,bagging,BorderlineSMOTE,5,all,precision,0.7679396365876193
5,us_crime,bagging,BorderlineSMOTE,5,all,recall,0.6571815718157181
6,us_crime,bagging,BorderlineSMOTE,6,-1,precision,0.9521276595744681
6,us_crime,bagging,BorderlineSMOTE,6,-1,recall,0.9701897018970189
6,us_crime,bagging,BorderlineSMOTE,6,1,precision,0.5217391304347826
6,us_crime,bagging,BorderlineSMOTE,6,1,recall,0.4
6,us_crime,bagging,BorderlineSMOTE,6,all,precision,0.7369333950046253
6,us_crime,bagging,BorderlineSMOTE,6,all,recall,0.6850948509485095
7,us_crime,bagging,BorderlineSMOTE,7,-1,precision,0.946949602122016
7,us_crime,bagging,BorderlineSMOTE,7,-1,recall,0.967479674796748
7,us_crime,bagging,BorderlineSMOTE,7,1,precision,0.45454545454545453
7,us_crime,bagging,BorderlineSMOTE,7,1,recall,0.3333333333333333
7,us_crime,bagging,BorderlineSMOTE,7,all,precision,0.7007475283337352
7,us_crime,bagging,BorderlineSMOTE,7,all,recall,0.6504065040650406
