forest_index,dataset,type,strategy,iteration,class,metric,value
0,us_crime,bagging,BorderlineSMOTE,0,-1,precision,0.9457364341085271
0,us_crime,bagging,BorderlineSMOTE,0,-1,recall,0.991869918699187
0,us_crime,bagging,BorderlineSMOTE,0,1,precision,0.75
0,us_crime,bagging,BorderlineSMOTE,0,1,recall,0.3
0,us_crime,bagging,BorderlineSMOTE,0,all,precision,0.8478682170542635
0,us_crime,bagging,BorderlineSMOTE,0,all,recall,0.6459349593495934
1,us_crime,bagging,BorderlineSMOTE,1,-1,precision,0.949468085106383
1,us_crime,bagging,BorderlineSMOTE,1,-1,recall,0.967479674796748
1,us_crime,bagging,BorderlineSMOTE,1,1,precision,0.4782608695652174
1,us_crime,bagging,BorderlineSMOTE,1,1,recall,0.36666666666666664
1,us_crime,bagging,BorderlineSMOTE,1,all,precision,0.7138644773358003
1,us_crime,bagging,BorderlineSMOTE,1,all,recall,0.6670731707317074
2,us_crime,bagging,BorderlineSMOTE,2,-1,precision,0.952
2,us_crime,bagging,BorderlineSMOTE,2,-1,recall,0.967479674796748
2,us_crime,bagging,BorderlineSMOTE,2,1,precision,0.5
2,us_crime,bagging,BorderlineSMOTE,2,1,recall,0.4
2,us_crime,bagging,BorderlineSMOTE,2,all,precision,0.726
2,us_crime,bagging,BorderlineSMOTE,2,all,recall,0.6837398373983741
3,us_crime,bagging,BorderlineSMOTE,3,-1,precision,0.9496021220159151
3,us_crime,bagging,BorderlineSMOTE,3,-1,recall,0.9701897018970189
3,us_crime,bagging,BorderlineSMOTE,3,1,precision,0.5
3,us_crime,bagging,BorderlineSMOTE,3,1,recall,0.36666666666666664
3,us_crime,bagging,BorderlineSMOTE,3,all,precision,0.7248010610079576
3,us_crime,bagging,BorderlineSMOTE,3,all,recall,0.6684281842818428
4,us_crime,bagging,BorderlineSMOTE,4,-1,precision,0.9468085106382979
4,us_crime,bagging,BorderlineSMOTE,4,-1,recall,0.964769647696477
4,us_crime,bagging,BorderlineSMOTE,4,1,precision,0.43478260869565216
